URL,Address,City,Price,Beds,Baths,Ratings
https://www.realtor.com/realestateandhomes-detail/333-Ottawa-Dr_Bolingbrook_IL_60440_M86246-43130,333 Ottawa Dr,Bolingbrook,179000,3,3,3
https://www.realtor.com/realestateandhomes-detail/346-Lakeview-Cir_Bolingbrook_IL_60440_M87549-92916,346 Lakeview Cir,Bolingbrook,175000,2,3,2
https://www.realtor.com/realestateandhomes-detail/372-Lakeview-Cir_Bolingbrook_IL_60440_M70777-43120,372 Lakeview Cir,Bolingbrook,179900,2,3,2
https://www.realtor.com/realestateandhomes-detail/4-Saint-Moritz-Dr-Unit-202_Palos-Park_IL_60464_M78798-03267,4 St Moritz Dr Unit 202,Palos Park,189900,2,2,2
https://www.realtor.com/realestateandhomes-detail/409-Manor-Ct-Unit-A_New-Lenox_IL_60451_M73175-67314,409 Manor Ct Unit A,New Lenox,142900,2,2,4
https://www.realtor.com/realestateandhomes-detail/416-Lakeview-Cir_Bolingbrook_IL_60440_M80185-61551,416 Lakeview Cir,Bolingbrook,175000,2,3,2
https://www.realtor.com/realestateandhomes-detail/417-Manor-Ct-Unit-A_New-Lenox_IL_60451_M80064-20038,417 Manor Ct Unit A,New Lenox,129900,2,2,4
https://www.realtor.com/realestateandhomes-detail/5002-Montauk-Dr_Plainfield_IL_60586_M82024-87350,5002 Montauk Dr,Plainfield,189900,3,3,3
https://www.realtor.com/realestateandhomes-detail/504-Monroe-Rd_Bolingbrook_IL_60440_M74325-95203,504 Monroe Rd,Bolingbrook,178000,3,3,3
https://www.realtor.com/realestateandhomes-detail/5112-Williston-Ct_Plainfield_IL_60586_M87189-23855,5112 Williston Ct Unit 5112,Plainfield,187495,3,2,2
https://www.realtor.com/realestateandhomes-detail/5113-Edgewater-Ct_Plainfield_IL_60586_M80386-68193,5113 Edgewater Ct Unit 5113,Plainfield,189900,2,2,2
https://www.realtor.com/realestateandhomes-detail/556-Leslie-Ln_Bolingbrook_IL_60440_M74023-35257,556 Leslie Ln,Bolingbrook,184900,3,3,3
https://www.realtor.com/realestateandhomes-detail/5960-Lake-Bluff-Dr-Unit-601_Tinley-Park_IL_60477_M73837-75778,5960 Lake Bluff Dr Unit 601,Tinley Park,79900,2,2,4
https://www.realtor.com/realestateandhomes-detail/6015-Lakeside-Pl-Apt-102_Tinley-Park_IL_60477_M85844-11013,6015 Lakeside Pl Unit 102A,Tinley Park,134900,2,2,3
https://www.realtor.com/realestateandhomes-detail/6233-Misty-Pines-Dr-Unit-2_Tinley-Park_IL_60477_M76748-07199,6233 Misty Pines Dr Unit 2,Tinley Park,154900,2,2,2
https://www.realtor.com/realestateandhomes-detail/6412-Pine-Trail-Ln-Apt-3_Tinley-Park_IL_60477_M74402-34841,6412 Pine Trail Ln Apt 3,Tinley Park,159800,2,2,2
https://www.realtor.com/realestateandhomes-detail/6420-Pine-Trail-Ln_Tinley-Park_IL_60477_M83936-75758,6420 Pine Trail Ln Apt 3,Tinley Park,158500,2,2,2
https://www.realtor.com/realestateandhomes-detail/6431-Oak-Forest-Ave-Apt-3N_Tinley-Park_IL_60477_M72614-50245,6431 Oak Forest Ave Apt 3N,Tinley Park,130000,2,2,3
https://www.realtor.com/realestateandhomes-detail/6443-Oak-Forest-Ave-614_Tinley-Park_IL_60477_M82604-11770,6443 Oak Forest Ave Unit 614,Tinley Park,119900,2,2,3
https://www.realtor.com/realestateandhomes-detail/6612-Martin-France-Cir-Apt-1B_Tinley-Park_IL_60477_M82389-43008,6612 Martin France Cir Apt 1B,Tinley Park,159900,2,2,2
https://www.realtor.com/realestateandhomes-detail/6645-180th-St-Apt-2E_Tinley-Park_IL_60477_M82411-37758,6645 180th St Apt 2E,Tinley Park,154900,2,2,2
https://www.realtor.com/realestateandhomes-detail/6680-183rd-St-Apt-1C_Tinley-Park_IL_60477_M84182-33037,6680 W 183rd St Unit 1C,Tinley Park,144900,2,2,3
https://www.realtor.com/realestateandhomes-detail/6755-180th-St-Apt-6_Tinley-Park_IL_60477_M74087-06693,6755 180th St Apt 6,Tinley Park,144900,2,2,3
https://www.realtor.com/realestateandhomes-detail/6812-Kingston-Rd-5_Tinley-Park_IL_60477_M82921-36763,6812 Kingston Rd,Tinley Park,139900,3,3,4
https://www.realtor.com/realestateandhomes-detail/6815-Hickory-St-Apt-6_Tinley-Park_IL_60477_M73905-20913,6815 Hickory St Apt 6,Tinley Park,157500,2,2,3
https://www.realtor.com/realestateandhomes-detail/6819-Kingston-Rd_Tinley-Park_IL_60477_M88085-60370,6819 Kingston Rd,Tinley Park,124900,3,2,4
https://www.realtor.com/realestateandhomes-detail/6821-Kingston-Rd_Tinley-Park_IL_60477_M88782-50831,6821 Kingston Rd Unit 6821,Tinley Park,164900,3,3,5
https://www.realtor.com/realestateandhomes-detail/6867-Geneva-Dr_Tinley-Park_IL_60477_M87446-05927,6867 Geneva Dr,Tinley Park,189808,2,2,2
https://www.realtor.com/realestateandhomes-detail/6921-Clearwater-Dr_Plainfield_IL_60586_M75731-44974,6921 Clearwater Dr Unit 6921,Plainfield,145000,2,3,2
https://www.realtor.com/realestateandhomes-detail/6950-Heritage-Cir-4-3A_Orland-Park_IL_60462_M74859-73513,6950 Heritage Cir Unit 43,Orland Park,145000,2,2,3
https://www.realtor.com/realestateandhomes-detail/7010-Heritage-Cir-7-2C_Orland-Park_IL_60462_M79138-49693,7010 Heritage Cir Unit 72,Orland Park,154898,2,2,3
https://www.realtor.com/realestateandhomes-detail/714-Sojourn-Rd_New-Lenox_IL_60451_M77028-38678,714 Sojourn Rd,New Lenox,165000,2,2,3
https://www.realtor.com/realestateandhomes-detail/7305-W-157th-St-Apt-1B_Orland-Park_IL_60462_M84849-29566,7305 W 157th St Apt 1B,Orland Park,124700,2,2,4
https://www.realtor.com/realestateandhomes-detail/7309-Paradise-Ln_Orland-Park_IL_60462_M71632-20370,7309 Paradise Ln Unit 22,Orland Park,199000,2,3,2
https://www.realtor.com/realestateandhomes-detail/7319-Colony-Ln-Apt-2E_Frankfort_IL_60423_M83649-65820,7319 Colony Ln Apt 2E,Frankfort,165500,2,2,3
https://www.realtor.com/realestateandhomes-detail/7329-W-154th-St_Orland-Park_IL_60462_M70670-15266,7329 W 154th St,Orland Park,163000,2,2,3
https://www.realtor.com/realestateandhomes-detail/7426-W-153rd-St-Unit-1_Orland-Park_IL_60462_M75506-63002,7426 W 153rd St Unit 1,Orland Park,159800,2,2,3
https://www.realtor.com/realestateandhomes-detail/7447-Ponderosa-Ct-1_Orland-Park_IL_60462_M73564-04724,7447 Ponderosa Ct Unit 1,Orland Park,156900,2,2,3
https://www.realtor.com/realestateandhomes-detail/7509-175th-St-Apt-224_Tinley-Park_IL_60477_M71852-97368,7509 175th St Apt 224,Tinley Park,110000,2,2,4
https://www.realtor.com/realestateandhomes-detail/7509-175th-St-Apt-234_Tinley-Park_IL_60477_M86938-48798,7509 175th St Apt 234,Tinley Park,119900,2,2,3
https://www.realtor.com/realestateandhomes-detail/7523-175th-St-Apt-732_Tinley-Park_IL_60477_M76144-99407,7523 175th St Apt 732,Tinley Park,124900,2,2,3
https://www.realtor.com/realestateandhomes-detail/7531-175th-St-Apt-423_Tinley-Park_IL_60477_M71859-30889,7531 175th St Apt 423,Tinley Park,129900,2,2,3
https://www.realtor.com/realestateandhomes-detail/7716-Greenway-Blvd-Unit-3NE_Tinley-Park_IL_60487_M76036-92408,7716 Greenway Blvd Unit 3NE,Tinley Park,199900,2,2,2
https://www.realtor.com/realestateandhomes-detail/7747-Bristol-Park-Dr-Unit-1SW_Tinley-Park_IL_60477_M89764-10362,7747 Bristol Park Dr Unit 1SW,Tinley Park,165000,2,2,3
https://www.realtor.com/realestateandhomes-detail/7751-Bristol-Park-Dr-Unit-3NW_Tinley-Park_IL_60477_M83173-29304,7751 Bristol Park Dr Unit 3NW,Tinley Park,179900,2,2,3
https://www.realtor.com/realestateandhomes-detail/7759-Bristol-Park-Dr-Unit-4NW_Tinley-Park_IL_60477_M86940-56099,7759 Bristol Park Dr Unit 4NW,Tinley Park,169500,2,2,3
https://www.realtor.com/realestateandhomes-detail/7819-160th-St_Tinley-Park_IL_60477_M70774-92928,7819 160th St,Tinley Park,154900,2,3,3
https://www.realtor.com/realestateandhomes-detail/7937-W-107th-St-Apt-A_Palos-Hills_IL_60465_M74297-35019,7937 W 107th St Apt A,Palos Hills,180000,2,2,2
https://www.realtor.com/realestateandhomes-detail/814-Shagbark-Rd_New-Lenox_IL_60451_M77177-91613,814 Shagbark Rd Unit 814,New Lenox,158500,2,2,3
https://www.realtor.com/realestateandhomes-detail/8160-168th-Pl_Tinley-Park_IL_60477_M71506-02776,8154 168th Pl Apt 3W,Tinley Park,159900,2,2,3
https://www.realtor.com/realestateandhomes-detail/8207-Millstone-Dr-Apt-3B_Palos-Hills_IL_60465_M80848-64202,8207 Millstone Dr Apt 3B,Palos Hills,165900,2,2,3
https://www.realtor.com/realestateandhomes-detail/8218-Cobblestone-Dr-Apt-3D_Palos-Hills_IL_60465_M83971-38770,8218 Cobblestone Dr Apt 3D,Palos Hills,174900,2,2,2
https://www.realtor.com/realestateandhomes-detail/8245-Willow-Dr-C43_Palos-Hills_IL_60465_M83906-89132,8245 Willow Dr Unit 43C,Palos Hills,169900,3,2,3
https://www.realtor.com/realestateandhomes-detail/8300-160th-Pl-Apt-3E_Tinley-Park_IL_60477_M71326-03325,8300 160th Pl Apt 3E,Tinley Park,147900,2,2,3
https://www.realtor.com/realestateandhomes-detail/8336-160th-Pl-Apt-3W_Tinley-Park_IL_60477_M89271-06482,8336 160th Pl Apt 3W,Tinley Park,148500,2,2,3
https://www.realtor.com/realestateandhomes-detail/87-Iliad-Dr_Tinley-Park_IL_60477_M74479-46142,87 Iliad Dr,Tinley Park,189000,2,4,2
https://www.realtor.com/realestateandhomes-detail/87-Odyssey-Dr_Tinley-Park_IL_60477_M88803-91896,87 Odyssey Dr,Tinley Park,178000,2,2,2
https://www.realtor.com/realestateandhomes-detail/8932-Dublin-St-B14_Orland-Park_IL_60462_M82170-08623,8932 Dublin St Unit 14B,Orland Park,199900,3,2,2
https://www.realtor.com/realestateandhomes-detail/895-Meadow-Ridge-Ln_New-Lenox_IL_60451_M87123-48786,895 Meadow Ridge Ln,New Lenox,189000,3,3,4
https://www.realtor.com/realestateandhomes-detail/895-Shagbark-Rd_New-Lenox_IL_60451_M77180-89740,895 Shagbark Rd Unit 895,New Lenox,160000,2,2,3
https://www.realtor.com/realestateandhomes-detail/90-Golf-View-Ln-Apt-C_Frankfort_IL_60423_M83230-67098,90 Golf View Ln Apt C,Frankfort,159500,2,2,3
https://www.realtor.com/realestateandhomes-detail/9113-Sandpiper-Ct-22_Orland-Park_IL_60462_M70591-52153,9113 Sandpiper Ct Unit 22,Orland Park,188000,3,2,3
https://www.realtor.com/realestateandhomes-detail/9136-Fairmont-Ct_Orland-Park_IL_60462_M84244-26397,9136 Fairmont Ct Unit 9136,Orland Park,159900,2,2,3
https://www.realtor.com/realestateandhomes-detail/9138-Sutton-Ct-104_Orland-Park_IL_60462_M74215-24526,9138 Sutton Ct Unit 104,Orland Park,189900,3,2,3
https://www.realtor.com/realestateandhomes-detail/9147-Sandpiper-Ct-36_Orland-Park_IL_60462_M95299-85576,9147 Sandpiper Ct Unit 36,Orland Park,159873,3,2,4
https://www.realtor.com/realestateandhomes-detail/915-Meadow-Ridge-Ln_New-Lenox_IL_60451_M72745-90755,915 Meadow Ridge Ln,New Lenox,182808,2,3,2
https://www.realtor.com/realestateandhomes-detail/9155-Sutton-Ct-95_Orland-Park_IL_60462_M72561-58482,9155 Sutton Ct Unit 95,Orland Park,159900,2,2,3
https://www.realtor.com/realestateandhomes-detail/9163-Center-Rd-Apt-C_Palos-Hills_IL_60465_M82840-21411,9163 Center Rd Apt C,Palos Hills,155000,2,2,3
https://www.realtor.com/realestateandhomes-detail/9163-Fairmont-Ct_Orland-Park_IL_60462_M87337-85659,9163 Fairmont Ct Unit 9163,Orland Park,159900,3,2,4
https://www.realtor.com/realestateandhomes-detail/9164-Del-Prado-Dr-Apt-2N_Palos-Hills_IL_60465_M80346-45947,9164 Del Prado Dr Apt 2N,Palos Hills,199900,2,2,1
https://www.realtor.com/realestateandhomes-detail/9168-South-Rd-Apt-F_Palos-Hills_IL_60465_M85682-71499,9168 South Rd Apt F,Palos Hills,149900,2,2,3
https://www.realtor.com/realestateandhomes-detail/9188-South-Rd-Apt-B_Palos-Hills_IL_60465_M82457-86554,9188 South Rd Apt B,Palos Hills,179900,3,2,3
https://www.realtor.com/realestateandhomes-detail/9194-South-Rd-Apt-F_Palos-Hills_IL_60465_M71144-29805,9194 South Rd Apt F,Palos Hills,167900,3,2,3
https://www.realtor.com/realestateandhomes-detail/9232-Woodbury-Ct_Orland-Park_IL_60462_M84574-32434,9232 Woodbury Ct,Orland Park,192500,3,3,3
https://www.realtor.com/realestateandhomes-detail/9234-W-Arquilla-Dr_Mokena_IL_60448_M84578-82929,9234 W Arquilla Dr,Mokena,199999,2,3,2
https://www.realtor.com/realestateandhomes-detail/9247-W-Stanford-Ct_Mokena_IL_60448_M84794-52909,9247 W Stanford Ct,Mokena,169900,2,3,3
https://www.realtor.com/realestateandhomes-detail/9374-Drummond-Dr_Tinley-Park_IL_60487_M83983-29875,9374 Drummond Dr Unit 183,Tinley Park,185000,2,2,2
https://www.realtor.com/realestateandhomes-detail/9430-W-166th-Ct_Orland-Park_IL_60467_M71269-76168,9430 W 166th Ct,Orland Park,199900,2,3,2
https://www.realtor.com/realestateandhomes-detail/9685-S-Kean-Ave-Apt-2B_Palos-Hills_IL_60465_M89649-27254,9685 S Kean Ave Apt 2B,Palos Hills,199900,2,2,1
https://www.realtor.com/realestateandhomes-detail/9724-W-Creek-Rd-Apt-E2_Palos-Park_IL_60464_M78489-59476,9724 W Creek Rd Apt E2,Palos Park,189900,2,2,2
https://www.realtor.com/realestateandhomes-detail/9729-Mill-Ct-E-Apt-E1_Palos-Park_IL_60464_M85815-73145,9729 Mill Ct E Unit 1E,Palos Park,198000,2,2,1
https://www.realtor.com/realestateandhomes-detail/9750-Koch-Ct-Unit-1A_Orland-Park_IL_60467_M79527-04803,9750 Koch Ct Unit 1A,Orland Park,169900,2,2,3
https://www.realtor.com/realestateandhomes-detail/9750-Koch-Ct-Unit-3G_Orland-Park_IL_60467_M82326-97585,9750 Koch Ct Unit G3,Orland Park,165000,2,2,3
https://www.realtor.com/realestateandhomes-detail/9821-Mill-Dr-W-Apt-E1_Palos-Park_IL_60464_M73834-44787,9821 Mill Dr W Apt E1,Palos Park,183000,2,2,2
https://www.realtor.com/realestateandhomes-detail/9827-Treetop-Dr-Apt-1W_Orland-Park_IL_60462_M93623-75298,9827 Treetop Dr Apt 1W,Orland Park,157000,2,2,3
https://www.realtor.com/realestateandhomes-detail/9865-Cordoba-Ct-Apt-2B_Orland-Park_IL_60462_M79948-91563,9865 Cordoba Ct Apt 2B,Orland Park,124900,2,2,3
https://www.realtor.com/realestateandhomes-detail/9865-Cordoba-Ct-Apt-3C_Orland-Park_IL_60462_M83113-68285,9865 Cordoba Ct Apt 3C,Orland Park,110000,2,2,4
https://www.realtor.com/realestateandhomes-detail/9901-Treetop-Dr-Apt-2601_Orland-Park_IL_60462_M71150-13800,9901 Treetop Dr Apt 2601,Orland Park,115000,2,2,3
https://www.realtor.com/realestateandhomes-detail/9901-Treetop-Dr-2NE_Orland-Park_IL_60462_M71150-51066,9901 Treetop Dr Apt 2603,Orland Park,105000,2,2,4
https://www.realtor.com/realestateandhomes-detail/9910-Shady-Ln-Apt-2E_Orland-Park_IL_60462_M70987-90183,9910 Shady Ln Unit 5703,Orland Park,139000,2,2,3
https://www.realtor.com/realestateandhomes-detail/9910-Treetop-Dr-1_Orland-Park_IL_60462_M71125-16982,9910 Treetop Dr Apt 3W,Orland Park,154900,2,2,3
https://www.realtor.com/realestateandhomes-detail/9913-Cambridge-Dr_Mokena_IL_60448_M89045-51996,9913 Cambridge Dr,Mokena,194900,2,2,2
https://www.realtor.com/realestateandhomes-detail/9917-Shady-Ln_Orland-Park_IL_60462_M84651-40188,9917 Shady Ln Unit 5106,Orland Park,149900,2,2,3
https://www.realtor.com/realestateandhomes-detail/9935-El-Cameno-Real-Dr-Apt-3A_Orland-Park_IL_60462_M74720-52803,9935 El Cameno Real Dr Apt 3A,Orland Park,109900,2,2,4
https://www.realtor.com/realestateandhomes-detail/9960-Franchesca-Ct-Apt-3C_Orland-Park_IL_60462_M89102-81841,9960 Franchesca Ct Apt 3C,Orland Park,110000,2,2,4
https://www.realtor.com/realestateandhomes-detail/9964-W-153rd-St-Apt-3E_Orland-Park_IL_60462_M80773-69684,9964 W 153rd St Apt 3E,Orland Park,144500,2,2,3
https://www.realtor.com/realestateandhomes-detail/Tinley-Park_IL_60477_M73932-78593,,Tinley Park,129900,2,2,3
https://www.realtor.com/realestateandhomes-detail/Tinley-Park_IL_60477_M86106-64856,,Tinley Park,99900,3,3,5
