URL,Address,City,Price,Beds,Baths,Ratings
https://www.realtor.com/realestateandhomes-detail/9960-Franchesca-Ct_Orland-Park_IL_60462_M71083-05931,9960 Franchesca Ct Apt 3D,Orland Park,113999.99999999999,2,2,4.0
https://www.realtor.com/realestateandhomes-detail/15729-Ravinia-Ave-Unit-1W_Orland-Park_IL_60462_M71134-59118,15729 Ravinia Ave Unit 1W,Orland Park,179900.0,2,2,2.0
https://www.realtor.com/realestateandhomes-detail/15725-Deerfield-Ct-Unit-1W_Orland-Park_IL_60462_M76487-74079,15725 Deerfield Ct Unit 1W,Orland Park,160000.0,2,2,3.0
https://www.realtor.com/realestateandhomes-detail/9942-Treetop-Dr-Apt-1W_Orland-Park_IL_60462_M71110-26345,9942 Treetop Dr Apt 1W,Orland Park,153000.0,2,2,3.0
https://www.realtor.com/realestateandhomes-detail/15241-Catalina-Dr-Unit-2_Orland-Park_IL_60462_M82208-09750,15241 Catalina Dr Unit 2,Orland Park,199000.0,2,2,2.0
https://www.realtor.com/realestateandhomes-detail/15248-S-73rd-Ct_Orland-Park_IL_60462_M70676-11522,15248 S 73rd Ct Unit 19,Orland Park,174900.0,2,2,3.0
https://www.realtor.com/realestateandhomes-detail/9934-Treetop-Dr-Apt-2W_Orland-Park_IL_60462_M81563-09100,9934 Treetop Dr Apt 2W,Orland Park,149900.0,2,2,3.0
https://www.realtor.com/realestateandhomes-detail/15651-Garden-View-Ct_Orland-Park_IL_60462_M70789-40368,15651 Garden View Ct Apt 3D,Orland Park,155000.0,2,2,3.0
https://www.realtor.com/realestateandhomes-detail/7344-W-152nd-St-78_Orland-Park_IL_60462_M84601-90114,7344 W 152nd St Unit 78,Orland Park,169900.0,2,2,3.0
https://www.realtor.com/realestateandhomes-detail/7322-W-152nd-Pl-16_Orland-Park_IL_60462_M70677-60585,7322 W 152nd Pl Unit 16,Orland Park,182900.0,2,3,2.0
https://www.realtor.com/realestateandhomes-detail/16660-Liberty-Cir-C3_Orland-Park_IL_60467_M71887-80494,16660 Liberty Cir Unit 3S,Orland Park,175000.0,2,2,2.0
https://www.realtor.com/realestateandhomes-detail/15803-S-76th-Ave-G3D_Orland-Park_IL_60462_M80800-52648,15803 S 76th Ave Unit G3,Orland Park,159500.0,2,2,3.0
https://www.realtor.com/realestateandhomes-detail/9163-Sutton-Ct-98_Orland-Park_IL_60462_M86579-09908,9163 Sutton Ct Unit 98,Orland Park,169900.0,3,2,3.0
https://www.realtor.com/realestateandhomes-detail/11545-Settlers-Pond-Way_Orland-Park_IL_60467_M85457-58068,11545 Settlers Pond Way Unit 1B,Orland Park,189900.0,2,2,2.0
https://www.realtor.com/realestateandhomes-detail/9865-Cordoba-Ct-Apt-3C_Orland-Park_IL_60462_M83113-68285,9865 Cordoba Ct Apt 3C,Orland Park,108000.0,2,2,4.0
